,ds,y
2484,2009-09-04,16700.0
2485,2009-09-07,17250.0
2486,2009-09-08,16900.0
2487,2009-09-09,15850.0
2488,2009-09-10,15950.0
2489,2009-09-11,16150.0
2490,2009-09-14,16050.0
2491,2009-09-15,16500.0
2492,2009-09-16,17150.0
2493,2009-09-17,17300.0
2494,2009-09-18,17150.0
2495,2009-09-21,16950.0
2496,2009-09-22,17700.0
2497,2009-09-23,18150.0
2498,2009-09-24,18500.0
2499,2009-09-25,19200.0
2500,2009-09-28,18300.0
2501,2009-09-29,18950.0
2502,2009-09-30,18600.0
2503,2009-10-01,17350.0
2504,2009-10-05,16900.0
2505,2009-10-06,16850.0
2506,2009-10-07,16050.0
2507,2009-10-08,16950.0
2508,2009-10-09,17600.0
2509,2009-10-12,17550.0
2510,2009-10-13,17650.0
2511,2009-10-14,17800.0
2512,2009-10-15,17150.0
2513,2009-10-16,16350.0
2514,2009-10-19,16900.0
2515,2009-10-20,16600.0
2516,2009-10-21,16900.0
2517,2009-10-22,17150.0
2518,2009-10-23,18300.0
2519,2009-10-26,18650.0
2520,2009-10-27,19050.0
2521,2009-10-28,18500.0
2522,2009-10-29,18200.0
2523,2009-10-30,18000.0
2524,2009-11-02,17650.0
2525,2009-11-03,18150.0
2526,2009-11-04,18500.0
2527,2009-11-05,18300.0
2528,2009-11-06,18350.0
2529,2009-11-09,18050.0
2530,2009-11-10,18000.0
2531,2009-11-11,18100.0
2532,2009-11-12,17700.0
2533,2009-11-13,17300.0
2534,2009-11-16,17250.0
2535,2009-11-17,16800.0
2536,2009-11-18,17300.0
2537,2009-11-19,17650.0
2538,2009-11-20,17650.0
2539,2009-11-23,17350.0
2540,2009-11-24,17650.0
2541,2009-11-25,17700.0
2542,2009-11-26,17450.0
2543,2009-11-27,16400.0
2544,2009-11-30,17150.0
2545,2009-12-01,17700.0
2546,2009-12-02,17650.0
2547,2009-12-03,17650.0
2548,2009-12-04,17700.0
2549,2009-12-07,18000.0
2550,2009-12-08,17800.0
2551,2009-12-09,18600.0
2552,2009-12-10,19000.0
2553,2009-12-11,19050.0
2554,2009-12-14,19450.0
2555,2009-12-15,19800.0
2556,2009-12-16,19600.0
2557,2009-12-17,19900.0
2558,2009-12-18,19700.0
2559,2009-12-21,20200.0
2560,2009-12-22,20350.0
2561,2009-12-23,20500.0
2562,2009-12-24,20500.0
2563,2009-12-28,20100.0
2564,2009-12-29,20000.0
2565,2009-12-30,20050.0
2566,2010-01-04,20800.0
2567,2010-01-05,19650.0
2568,2010-01-06,19850.0
2569,2010-01-07,18950.0
2570,2010-01-08,19350.0
2571,2010-01-11,18750.0
2572,2010-01-12,18950.0
2573,2010-01-13,19000.0
2574,2010-01-14,19100.0
2575,2010-01-15,19100.0
2576,2010-01-18,18650.0
2577,2010-01-19,18550.0
2578,2010-01-20,18700.0
2579,2010-01-21,19400.0
2580,2010-01-22,19600.0
2581,2010-01-25,19250.0
2582,2010-01-26,18600.0
2583,2010-01-27,18850.0
2584,2010-01-28,19650.0
2585,2010-01-29,19550.0
2586,2010-02-01,20650.0
2587,2010-02-02,20200.0
2588,2010-02-03,20500.0
2589,2010-02-04,21100.0
2590,2010-02-05,20550.0
2591,2010-02-08,20850.0
2592,2010-02-09,20850.0
2593,2010-02-10,20650.0
2594,2010-02-11,21000.0
2595,2010-02-12,21050.0
2596,2010-02-16,21750.0
2597,2010-02-17,21700.0
2598,2010-02-18,21300.0
2599,2010-02-19,21100.0
2600,2010-02-22,21250.0
2601,2010-02-23,21700.0
2602,2010-02-24,21650.0
2603,2010-02-25,21450.0
2604,2010-02-26,21750.0
2605,2010-03-02,21850.0
2606,2010-03-03,22400.0
2607,2010-03-04,22500.0
2608,2010-03-05,22750.0
2609,2010-03-08,22800.0
2610,2010-03-09,22050.0
2611,2010-03-10,22200.0
2612,2010-03-11,21800.0
2613,2010-03-12,21100.0
2614,2010-03-15,21350.0
2615,2010-03-16,22300.0
2616,2010-03-17,22750.0
2617,2010-03-18,22800.0
2618,2010-03-19,23950.0
2619,2010-03-22,24550.0
2620,2010-03-23,24450.0
2621,2010-03-24,24850.0
2622,2010-03-25,25300.0
2623,2010-03-26,25200.0
2624,2010-03-29,25850.0
2625,2010-03-30,25750.0
2626,2010-03-31,25250.0
2627,2010-04-01,26350.0
2628,2010-04-02,26050.0
2629,2010-04-05,26800.0
2630,2010-04-06,26400.0
2631,2010-04-07,26350.0
2632,2010-04-08,26900.0
2633,2010-04-09,27000.0
2634,2010-04-12,25050.0
2635,2010-04-13,26050.0
2636,2010-04-14,25700.0
2637,2010-04-15,25200.0
2638,2010-04-16,24950.0
2639,2010-04-19,24950.0
2640,2010-04-20,25350.0
2641,2010-04-21,26250.0
2642,2010-04-22,26400.0
2643,2010-04-23,26400.0
2644,2010-04-26,26350.0
2645,2010-04-27,25850.0
2646,2010-04-28,26450.0
2647,2010-04-29,26950.0
2648,2010-04-30,27400.0
2649,2010-05-03,27800.0
2650,2010-05-04,28950.0
2651,2010-05-06,29050.0
2652,2010-05-07,28950.0
2653,2010-05-10,29300.0
2654,2010-05-11,29800.0
2655,2010-05-12,30300.0
2656,2010-05-13,31150.0
2657,2010-05-14,31900.0
2658,2010-05-17,31700.0
2659,2010-05-18,29250.0
2660,2010-05-19,29900.0
2661,2010-05-20,29750.0
2662,2010-05-24,29100.0
2663,2010-05-25,28000.0
2664,2010-05-26,30300.0
2665,2010-05-27,30650.0
2666,2010-05-28,31050.0
2667,2010-05-31,31300.0
2668,2010-06-01,30050.0
2669,2010-06-03,31000.0
2670,2010-06-04,32750.0
2671,2010-06-07,33700.0
2672,2010-06-08,33600.0
2673,2010-06-09,32800.0
2674,2010-06-10,32450.0
2675,2010-06-11,32350.0
2676,2010-06-14,31350.0
2677,2010-06-15,32350.0
2678,2010-06-16,31900.0
2679,2010-06-17,32150.0
2680,2010-06-18,31900.0
2681,2010-06-21,31800.0
2682,2010-06-22,32650.0
2683,2010-06-23,31850.0
2684,2010-06-24,31950.0
2685,2010-06-25,32400.0
2686,2010-06-28,33300.0
2687,2010-06-29,32450.0
2688,2010-06-30,32700.0
2689,2010-07-01,31600.0
2690,2010-07-02,30950.0
2691,2010-07-05,30700.0
2692,2010-07-06,31500.0
2693,2010-07-07,31400.0
2694,2010-07-08,31950.0
2695,2010-07-09,32550.0
2696,2010-07-12,32950.0
2697,2010-07-13,31850.0
2698,2010-07-14,31600.0
2699,2010-07-15,31200.0
2700,2010-07-16,30450.0
2701,2010-07-19,30650.0
2702,2010-07-20,30800.0
2703,2010-07-21,30400.0
2704,2010-07-22,29200.0
2705,2010-07-23,29400.0
2706,2010-07-26,30850.0
2707,2010-07-27,30900.0
2708,2010-07-28,30500.0
2709,2010-07-29,30200.0
2710,2010-07-30,30900.0
2711,2010-08-02,32300.0
2712,2010-08-03,32250.0
2713,2010-08-04,31600.0
2714,2010-08-05,31600.0
2715,2010-08-06,30850.0
2716,2010-08-09,30850.0
2717,2010-08-10,30050.0
2718,2010-08-11,30150.0
2719,2010-08-12,29950.0
2720,2010-08-13,30850.0
2721,2010-08-16,31000.0
2722,2010-08-17,30700.0
2723,2010-08-18,31200.0
2724,2010-08-19,31800.0
2725,2010-08-20,31600.0
2726,2010-08-23,30350.0
2727,2010-08-24,30250.0
2728,2010-08-25,30300.0
2729,2010-08-26,30550.0
2730,2010-08-27,30850.0
2731,2010-08-30,31250.0
2732,2010-08-31,30800.0
2733,2010-09-01,31900.0
2734,2010-09-02,31700.0
2735,2010-09-03,31950.0
2736,2010-09-06,33450.0
2737,2010-09-07,33400.0
2738,2010-09-08,34150.0
2739,2010-09-09,34050.0
2740,2010-09-10,33600.0
2741,2010-09-13,34850.0
2742,2010-09-14,34350.0
2743,2010-09-15,34600.0
2744,2010-09-16,33800.0
2745,2010-09-17,34250.0
2746,2010-09-20,34850.0
2747,2010-09-24,36800.0
2748,2010-09-27,37350.0
2749,2010-09-28,37250.0
2750,2010-09-29,36700.0
2751,2010-09-30,36800.0
2752,2010-10-01,37100.0
2753,2010-10-04,38200.0
2754,2010-10-05,38600.0
2755,2010-10-06,38200.0
2756,2010-10-07,38000.0
2757,2010-10-08,38650.0
2758,2010-10-11,39700.0
2759,2010-10-12,38900.0
2760,2010-10-13,38850.0
2761,2010-10-14,39450.0
2762,2010-10-15,39100.0
2763,2010-10-18,38000.0
2764,2010-10-19,38350.0
2765,2010-10-20,39000.0
2766,2010-10-21,39300.0
2767,2010-10-22,39750.0
2768,2010-10-25,42050.0
2769,2010-10-26,43000.0
2770,2010-10-27,43250.0
2771,2010-10-28,43550.0
2772,2010-10-29,44900.0
2773,2010-11-01,49500.0
2774,2010-11-02,49700.0
2775,2010-11-03,49900.0
2776,2010-11-04,49300.0
2777,2010-11-05,47500.0
2778,2010-11-08,48650.0
2779,2010-11-09,48550.0
2780,2010-11-10,49950.0
2781,2010-11-11,50700.0
2782,2010-11-12,51300.0
2783,2010-11-15,49800.0
2784,2010-11-16,50000.0
2785,2010-11-17,50000.0
2786,2010-11-18,50700.0
2787,2010-11-19,51800.0
2788,2010-11-22,50600.0
2789,2010-11-23,49800.0
2790,2010-11-24,49600.0
2791,2010-11-25,49250.0
2792,2010-11-26,47550.0
2793,2010-11-29,47900.0
2794,2010-11-30,48950.0
2795,2010-12-01,50500.0
2796,2010-12-02,51400.0
2797,2010-12-03,51700.0
2798,2010-12-06,51200.0
2799,2010-12-07,51600.0
2800,2010-12-08,51900.0
2801,2010-12-09,52300.0
2802,2010-12-10,51100.0
2803,2010-12-13,50600.0
2804,2010-12-14,51300.0
2805,2010-12-15,51600.0
2806,2010-12-16,50700.0
2807,2010-12-17,50300.0
2808,2010-12-20,50300.0
2809,2010-12-21,49850.0
2810,2010-12-22,52100.0
2811,2010-12-23,52100.0
2812,2010-12-24,51800.0
2813,2010-12-27,50000.0
2814,2010-12-28,49900.0
2815,2010-12-29,51300.0
2816,2010-12-30,50600.0
